,State,County,City,datetime,Humidity,Temperature,Pressure,Wind_speed,Wind_direction,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
16861,Maine,Cumberland,Portland,2016-03-02,71.66666666666667,9.243420147208356,1015.9166666666666,3.4583333333333335,159.0,1.270833,8.0,0.033875,41.0,-0.1020835,0.0,0.269042,3.0
16862,Maine,Cumberland,Portland,2016-03-03,83.41666666666667,10.86780886029169,1014.75,2.7916666666666665,156.66666666666666,2.366667,7.0,0.033542,35.0,-0.035416500000000004,0.0,0.263583,3.0
16863,Maine,Cumberland,Portland,2016-03-04,73.91666666666667,9.721789550958354,1014.5833333333334,3.0,131.125,3.65,5.0,0.031125,31.0,-0.0479165,0.0,0.2966875,3.0
16864,Maine,Cumberland,Portland,2016-03-05,77.04166666666667,11.906704215583355,1003.1666666666666,2.2083333333333335,135.375,5.495833,27.0,0.030375,36.0,0.21666649999999998,4.0,0.287479,5.0
16865,Maine,Cumberland,Portland,2016-03-06,73.58333333333333,10.864965872208357,998.2083333333334,3.7916666666666665,157.25,7.304167,25.0,0.032208,39.0,0.6583334999999999,4.0,0.3113125,5.0
16866,Maine,Cumberland,Portland,2016-03-07,76.875,8.177884681041688,1007.4583333333334,3.5416666666666665,174.45833333333334,15.495238,25.0,0.015625,26.0,1.0261905,3.0,0.3995555,6.0
16867,Maine,Cumberland,Portland,2016-03-08,82.66666666666667,5.769469346916689,1017.6666666666666,2.0833333333333335,179.04166666666666,11.620833,22.0,0.023042,31.0,4.13,9.0,0.434646,7.0
16868,Maine,Cumberland,Portland,2016-03-18,32.208333333333336,11.413004474125025,1018.625,6.125,106.75,4.414286,17.0,0.033125,35.0,0.2028845,0.0,0.256167,5.0
16869,Maine,Cumberland,Portland,2016-03-19,49.125,12.142995632583359,1017.125,2.75,135.16666666666666,0.866667,6.0,0.038917,38.0,0.1125,1.0,0.2173125,3.0
16870,Maine,Cumberland,Portland,2016-03-20,63.333333333333336,12.41365806858336,1012.4583333333334,2.875,121.375,1.341667,3.0,0.036375,36.0,0.2375,0.0,0.25675,3.0
16871,Maine,Cumberland,Portland,2016-03-21,82.91666666666667,10.081297838541692,1010.125,2.75,132.25,3.491667,6.0,0.034292,34.0,0.29583349999999997,1.0,0.2819165,3.0
16872,Maine,Cumberland,Portland,2016-03-22,79.33333333333333,8.283072054750027,1015.125,3.5416666666666665,196.66666666666666,3.1125,12.0,0.036917,39.0,0.36041650000000003,1.0,0.2336875,3.0
16873,Maine,Cumberland,Portland,2016-03-23,78.20833333333333,9.22870521129169,1026.2083333333333,2.5833333333333335,171.0,6.216667,13.0,0.035125,40.0,0.20625,0.0,0.302146,3.0
16874,Maine,Cumberland,Portland,2016-03-24,77.5,9.25234187175002,1024.5,3.2916666666666665,192.45833333333334,3.6125,8.0,0.035333,36.0,-0.0395835,0.0,0.2835415,3.0
16875,Maine,Cumberland,Portland,2016-03-25,75.45833333333333,8.305999191458357,1025.5416666666667,1.5833333333333333,219.79166666666666,7.2625,13.0,0.021042,29.0,-0.06875,0.0,0.3106045,5.0
16876,Maine,Cumberland,Portland,2016-03-26,69.375,8.050692809875022,1021.375,2.0,142.70833333333334,2.5375,12.0,0.031,32.0,-0.018750000000000003,0.0,0.3,5.0
16877,Maine,Cumberland,Portland,2016-03-27,74.04166666666667,9.75616915662502,1017.4166666666666,2.875,211.79166666666666,2.779167,19.0,0.031083,35.0,0.0729165,0.0,0.26375000000000004,3.0
16878,Maine,Cumberland,Portland,2016-03-28,74.5,6.779151384500025,1022.2916666666666,2.125,277.8333333333333,7.629167,25.0,0.028875,31.0,0.0979165,0.0,0.305875,3.0
16879,Maine,Cumberland,Portland,2016-03-29,66.16666666666667,8.147943785083351,1021.5,2.5,246.45833333333334,1.241667,4.0,0.035875,40.0,0.0395835,0.0,0.2539375,3.0
16880,Maine,Cumberland,Portland,2016-03-30,61.75,11.357843287958355,1019.4166666666666,1.3333333333333333,212.125,8.729167,34.0,0.03475,39.0,0.58125,1.0,0.27937500000000004,3.0
16881,Maine,Cumberland,Portland,2016-03-31,59.333333333333336,13.50551284591669,1019.625,1.4166666666666667,170.41666666666666,3.420833,10.0,0.043375,45.0,0.2895835,0.0,0.2835415,3.0
16882,Maine,Cumberland,Portland,2016-04-01,68.79166666666667,14.167332432250022,1022.3333333333334,1.25,229.45833333333334,1.668182,8.0,0.031375,33.0,0.232143,0.0,0.27286350000000004,3.0
16883,Maine,Cumberland,Portland,2016-04-02,64.66666666666667,13.662213494375019,1023.1666666666666,1.5,263.7916666666667,5.391667,13.0,0.025583,32.0,0.1104165,0.0,0.297375,3.0
16884,Maine,Cumberland,Portland,2016-04-03,59.791666666666664,12.969035386291694,1020.0833333333334,2.2083333333333335,186.5,3.2,20.0,0.033,35.0,0.0666665,0.0,0.25706249999999997,5.0
16885,Maine,Cumberland,Portland,2016-04-04,69.66666666666667,12.518803124916687,1021.9583333333334,2.625,207.66666666666666,7.3125,19.0,0.030958,31.0,0.6479165,6.0,0.278104,3.0
16886,Maine,Cumberland,Portland,2016-04-05,68.0,10.122342148666695,1034.5833333333333,1.7916666666666667,208.54166666666666,1.854167,7.0,0.03225,37.0,0.1083335,1.0,0.24804149999999997,3.0
16887,Maine,Cumberland,Portland,2016-04-06,69.91666666666667,10.726259993416683,1030.9166666666667,1.375,164.0,11.770833,33.0,0.034542,40.0,1.1145835000000002,6.0,0.3122915,5.0
16888,Maine,Cumberland,Portland,2016-04-07,53.291666666666664,16.59827845579169,1018.0416666666666,2.625,229.75,1.525,8.0,0.04225,44.0,0.04375,0.0,0.276208,3.0
16889,Maine,Cumberland,Portland,2016-04-08,53.416666666666664,19.44900448495835,1011.9583333333334,2.0833333333333335,189.5,2.268182,8.0,0.033292,34.0,0.119697,0.0,0.2864775,3.0
16890,Maine,Cumberland,Portland,2016-04-09,68.20833333333333,14.698455522250027,1011.5,1.875,231.33333333333334,1.2875,8.0,0.036375,36.0,0.2854165,1.0,0.2300415,3.0
16891,Maine,Cumberland,Portland,2016-04-10,69.375,12.222219966791696,1012.875,1.7083333333333333,212.83333333333334,3.545833,24.0,0.031333,38.0,0.35,3.0,0.230104,3.0
16892,Maine,Cumberland,Portland,2016-04-11,63.083333333333336,11.953990080583358,1019.5416666666666,1.7916666666666667,273.0,6.3875,20.0,0.039208,42.0,0.4458335,3.0,0.296229,5.0
16893,Maine,Cumberland,Portland,2016-04-12,61.5,12.369475375333353,1021.0416666666666,2.9166666666666665,188.04166666666666,5.408333,20.0,0.027125,40.0,0.1895835,0.0,0.279875,3.0
16894,Maine,Cumberland,Portland,2016-04-13,78.375,10.106996095000026,1020.4583333333334,2.5,151.33333333333334,8.6,25.0,0.028167,35.0,0.49374999999999997,1.0,0.2989375,5.0
16895,Maine,Cumberland,Portland,2016-04-14,75.41666666666667,9.316915652916691,1007.3333333333334,4.458333333333333,148.83333333333334,3.675,12.0,0.03275,36.0,0.16041650000000002,0.0,0.2783545,3.0
16896,Maine,Cumberland,Portland,2016-04-15,80.20833333333333,9.27110012329169,1023.4166666666666,1.6666666666666667,225.29166666666666,1.719048,4.0,0.040222,38.0,0.0559525,0.0,0.2522305,3.0
16897,Maine,Cumberland,Portland,2016-04-16,67.375,10.549566205916689,1027.4583333333333,1.2916666666666667,129.83333333333334,3.258333,20.0,0.027917,36.0,0.020833499999999998,0.0,0.2551875,3.0
16898,Maine,Cumberland,Portland,2016-04-17,56.5,15.554112701708355,1023.2916666666666,2.0833333333333335,127.79166666666667,8.95,25.0,0.025333,37.0,0.6458335,4.0,0.3197915,5.0
16899,Maine,Cumberland,Portland,2016-04-18,47.166666666666664,20.302043607083352,1018.3333333333334,2.6666666666666665,120.16666666666667,9.129167,24.0,0.034417,42.0,0.6291665,4.0,0.311354,5.0
16900,Maine,Cumberland,Portland,2016-04-19,51.666666666666664,19.996685868041688,1016.125,0.9166666666666666,119.29166666666667,4.233333,10.0,0.036625,38.0,0.15000000000000002,1.0,0.28560399999999997,3.0
16901,Maine,Cumberland,Portland,2016-04-20,61.625,18.680036799958355,1011.7083333333334,1.125,242.125,3.533333,16.0,0.032958,40.0,0.1375,0.0,0.2335415,3.0
16902,Maine,Cumberland,Portland,2016-04-21,63.875,17.011250000000025,1010.3333333333334,2.2083333333333335,166.95833333333334,15.133333,33.0,0.027875,45.0,0.4916665,1.0,0.31485399999999997,5.0
16903,Maine,Cumberland,Portland,2016-04-22,85.95833333333333,13.636485057875023,1006.3333333333334,2.375,190.83333333333334,15.48,27.0,0.026542,41.0,0.5216665,1.0,0.40300749999999996,6.0
16904,Maine,Cumberland,Portland,2016-04-23,73.66666666666667,12.53887134412502,1016.5,2.0,218.20833333333334,6.76,23.0,0.033941,40.0,0.1491665,0.0,0.3256545,5.0
16905,Maine,Cumberland,Portland,2016-04-24,72.875,11.270090743083356,1019.2916666666666,2.875,238.54166666666666,3.795833,27.0,0.033208,44.0,0.2,1.0,0.2200415,3.0
16906,Maine,Cumberland,Portland,2016-04-25,71.20833333333333,8.56651572929169,1023.1666666666666,2.0416666666666665,260.4583333333333,10.583333,31.0,0.036083,40.0,0.58125,4.0,0.27025,3.0
16907,Maine,Cumberland,Portland,2016-04-26,64.79166666666667,8.625639560791685,1024.375,1.8333333333333333,237.04166666666666,5.829167,14.0,0.026208,36.0,0.00625,0.0,0.2702295,3.0
16908,Maine,Cumberland,Portland,2016-04-27,67.5,10.849958831416686,1017.625,1.1666666666666667,182.25,5.870833,17.0,0.035458,43.0,0.09791649999999999,0.0,0.2685415,3.0
16909,Maine,Cumberland,Portland,2016-04-28,70.16666666666667,11.04991617737502,1020.6666666666666,1.0,233.5,3.825,13.0,0.03325,38.0,0.3833335,3.0,0.2357915,3.0
16910,Maine,Cumberland,Portland,2016-04-29,70.58333333333333,11.972916666666697,1020.1666666666666,1.9583333333333333,310.7083333333333,2.870833,13.0,0.023625,32.0,0.1270835,0.0,0.265896,3.0
16911,Maine,Cumberland,Portland,2016-04-30,71.41666666666667,11.19750000000002,1025.4166666666667,1.7083333333333333,248.875,7.041667,21.0,0.024417,33.0,0.30625,1.0,0.301792,5.0
16912,Maine,Cumberland,Portland,2016-05-01,55.166666666666664,15.947083333333353,1020.7083333333334,3.4583333333333335,199.20833333333334,4.691667,21.0,0.029375,32.0,0.3041665,1.0,0.2798335,3.0
16913,Maine,Cumberland,Portland,2016-05-02,43.166666666666664,20.15833333333335,1013.2916666666666,3.25,134.875,3.45,8.0,0.033,32.0,0.00625,0.0,0.2747915,3.0
16914,Maine,Cumberland,Portland,2016-05-03,51.375,18.13916666666669,1015.875,1.9583333333333333,275.625,4.866667,8.0,0.024875,27.0,0.00625,0.0,0.2673335,3.0
16915,Maine,Cumberland,Portland,2016-05-04,74.04166666666667,14.05791666666669,1017.125,3.0,311.25,4.604167,13.0,0.024792,30.0,0.014583500000000001,0.0,0.283458,3.0
16916,Maine,Cumberland,Portland,2016-05-05,65.70833333333333,14.39208333333336,1015.5833333333334,3.125,286.5833333333333,2.2,6.0,0.023958,26.0,0.034524,0.0,0.2527935,3.0
16917,Maine,Cumberland,Portland,2016-05-06,54.458333333333336,17.098750000000027,1015.375,3.2083333333333335,290.6666666666667,1.116667,3.0,0.023917,25.0,0.12023800000000001,1.0,0.2290625,3.0
16918,Maine,Cumberland,Portland,2016-05-07,40.291666666666664,20.60791666666669,1012.25,2.875,259.6666666666667,1.554167,3.0,0.0175,19.0,0.0041665,0.0,0.25368749999999995,3.0
16919,Maine,Cumberland,Portland,2016-05-08,53.583333333333336,15.50250000000002,1015.2083333333334,4.666666666666667,288.0833333333333,1.2625,6.0,0.024375,29.0,0.0333335,0.0,0.23243750000000002,3.0
16920,Maine,Cumberland,Portland,2016-05-09,49.916666666666664,12.590416666666691,1018.7916666666666,4.125,277.9166666666667,3.429167,16.0,0.03275,37.0,0.26309499999999997,3.0,0.204854,2.0
16921,Maine,Cumberland,Portland,2016-05-10,54.125,15.149583333333355,1021.2916666666666,2.6666666666666665,237.41666666666666,7.029167,23.0,0.029458,41.0,0.2604165,3.0,0.236271,3.0
16922,Maine,Cumberland,Portland,2016-05-11,42.041666666666664,18.29791666666669,1018.625,1.7916666666666667,232.375,11.2125,30.0,0.029083,40.0,0.3333335,1.0,0.2764585,3.0
16923,Maine,Cumberland,Portland,2016-05-12,39.375,18.639166666666693,1015.2083333333334,1.5833333333333333,258.9166666666667,12.494737,31.0,0.03775,44.0,0.461842,3.0,0.272559,3.0
16924,Maine,Cumberland,Portland,2016-05-13,49.083333333333336,18.544166666666694,1014.1666666666666,2.0833333333333335,227.41666666666666,7.533333,14.0,0.030792,43.0,0.0833335,0.0,0.3203125,5.0
16925,Maine,Cumberland,Portland,2016-05-14,70.0,15.306666666666692,1013.75,2.3333333333333335,209.58333333333334,3.1,10.0,0.03425,42.0,0.05625,0.0,0.29274999999999995,3.0
16926,Maine,Cumberland,Portland,2016-05-15,91.375,12.111666666666691,1016.9583333333334,1.7083333333333333,222.5,0.316667,3.0,0.022958,33.0,0.0083335,0.0,0.23231249999999998,3.0
16927,Maine,Cumberland,Portland,2016-05-16,77.79166666666667,12.968464561916688,1021.3333333333334,1.9583333333333333,285.5833333333333,1.229167,5.0,0.027667,29.0,0.05,0.0,0.199125,2.0
16928,Maine,Cumberland,Portland,2016-05-17,62.458333333333336,14.801250000000024,1024.2083333333333,1.8333333333333333,211.91666666666666,4.016667,16.0,0.031333,36.0,0.1229165,0.0,0.2125415,3.0
16929,Maine,Cumberland,Portland,2016-05-18,55.583333333333336,16.73916666666669,1020.0416666666666,2.4583333333333335,274.0,2.958333,8.0,0.027083,31.0,0.0854165,0.0,0.2286455,3.0
16930,Maine,Cumberland,Portland,2016-05-19,67.16666666666667,12.142083333333362,1016.5416666666666,4.0,284.5833333333333,5.52,13.0,0.025875,35.0,0.0933335,0.0,0.243813,3.0
16931,Maine,Cumberland,Portland,2016-05-20,75.45833333333333,11.166666666666693,1011.0,1.5833333333333333,212.91666666666666,4.475,18.0,0.029875,38.0,-0.0125,0.0,0.25477099999999997,3.0
16932,Maine,Cumberland,Portland,2016-05-21,68.83333333333333,12.64250000000002,1009.4583333333334,2.0833333333333335,224.16666666666666,3.7375,18.0,0.0415,51.0,-0.0041665,0.0,0.25306249999999997,3.0
16933,Maine,Cumberland,Portland,2016-05-22,83.29166666666667,12.449583333333353,1014.8333333333334,2.2916666666666665,165.58333333333334,1.8,7.0,0.03775,44.0,-0.054166500000000006,0.0,0.275521,5.0
16934,Maine,Cumberland,Portland,2016-05-23,70.29166666666667,13.503333333333352,1014.625,2.7083333333333335,198.0,6.191667,16.0,0.027833,34.0,-0.018750000000000003,0.0,0.2435415,3.0
16935,Maine,Cumberland,Portland,2016-05-24,68.5,15.141385423833361,1014.625,2.25,247.08333333333334,2.791667,5.0,0.022292,24.0,-0.03125,0.0,0.270021,3.0
16936,Maine,Cumberland,Portland,2016-05-25,63.375,14.78762425908336,1019.375,2.2916666666666665,254.79166666666666,5.416667,16.0,0.016125,28.0,-0.0104165,0.0,0.2545205,3.0
16937,Maine,Cumberland,Portland,2016-05-26,59.041666666666664,13.642022347916688,1023.625,2.5416666666666665,277.1666666666667,5.291667,13.0,0.030333,38.0,0.0,0.0,0.2986665,5.0
16938,Maine,Cumberland,Portland,2016-05-27,69.0,12.498389191333358,1023.0416666666666,2.375,252.41666666666666,1.554167,4.0,0.025833,30.0,-0.0125,0.0,0.27297899999999997,3.0
16939,Maine,Cumberland,Portland,2016-05-28,61.791666666666664,12.901643804916693,1020.75,2.0833333333333335,211.375,2.820833,10.0,0.035375,46.0,0.0041665,0.0,0.3044165,3.0
16940,Maine,Cumberland,Portland,2016-05-29,59.791666666666664,15.744686712083357,1019.0833333333334,2.0416666666666665,283.1666666666667,2.291667,14.0,0.021542,24.0,0.2041665,1.0,0.23795850000000002,3.0
16941,Maine,Cumberland,Portland,2016-05-30,57.458333333333336,14.641446200416688,1023.5416666666666,3.0416666666666665,314.6666666666667,3.358333,14.0,0.013375,19.0,0.0041665,0.0,0.21545799999999998,3.0
16942,Maine,Cumberland,Portland,2016-05-31,47.75,18.93293401608336,1018.625,2.5,227.45833333333334,4.404167,10.0,0.031842,40.0,0.0625,0.0,0.2665835,3.0
16943,Washington,King,Seattle,2013-08-01,65.66666666666667,16.792083333333352,1037.7083333333333,0.5416666666666666,241.95833333333334,3.704167,7.0,0.017042,19.0,0.45,0.0,0.12943749999999998,3.0
16944,Washington,King,Seattle,2013-08-02,74.125,16.474416666666684,1035.1666666666667,1.375,182.95833333333334,8.225,21.0,0.008958,13.0,0.504348,0.0,0.1582425,2.0
16945,Washington,King,Seattle,2013-08-03,76.375,15.478541666666688,1039.5,2.2083333333333335,196.04166666666666,12.573913,23.0,0.012833,24.0,1.617702,11.0,0.1990415,2.0
16946,Washington,King,Seattle,2013-08-04,77.16666666666667,16.421250000000025,1038.9583333333333,0.7916666666666666,194.79166666666666,10.254545,24.0,0.02075,31.0,1.597619,4.0,0.193087,2.0
16947,Washington,King,Seattle,2013-08-05,64.375,18.566458333333358,1032.2916666666667,1.375,252.91666666666666,15.5875,39.0,0.017083,26.0,1.2729165,6.0,0.224667,3.0
16948,Washington,King,Seattle,2013-08-06,61.541666666666664,20.90250000000002,1026.5,0.6666666666666666,243.79166666666666,17.616667,30.0,0.01575,30.0,2.2506215000000003,7.0,0.20417400000000002,2.0
16949,Washington,King,Seattle,2013-08-07,50.041666666666664,20.653312500000023,1031.4166666666667,1.0833333333333333,254.29166666666666,20.304167,32.0,0.01125,26.0,2.5770835,7.0,0.2182915,3.0
16950,Washington,King,Seattle,2013-08-08,52.5,20.94012500000002,1032.0416666666667,0.5416666666666666,270.9166666666667,8.0,20.0,0.014417,24.0,0.714596,1.0,0.1495215,2.0
16951,Washington,King,Seattle,2013-08-09,62.875,19.89358333333335,1023.8333333333334,1.4583333333333333,262.125,17.9375,36.0,0.010958,20.0,2.1812500000000004,11.0,0.202146,3.0
16952,Washington,King,Seattle,2013-08-10,59.5,19.445416666666688,1025.1666666666667,1.2083333333333333,231.45833333333334,8.9125,26.0,0.012375,19.0,0.971212,4.0,0.1574315,2.0
16953,Washington,King,Seattle,2013-08-11,61.625,19.594791666666683,1032.7916666666667,1.4166666666666667,250.83333333333334,5.686364,23.0,0.019417,27.0,0.616234,1.0,0.112375,2.0
16954,Washington,King,Seattle,2013-08-12,62.458333333333336,17.753750000000025,1036.125,0.6666666666666666,238.20833333333334,8.729167,21.0,0.018792,27.0,0.8590065,3.0,0.12086200000000001,2.0
16955,Washington,King,Seattle,2013-08-13,57.333333333333336,18.339583333333355,1037.625,0.4583333333333333,260.625,10.85,16.0,0.016833,34.0,0.7270835,1.0,0.165979,2.0
16956,Washington,King,Seattle,2013-08-16,88.66666666666667,17.60983333333334,1015.9166666666666,1.5,191.29166666666666,11.022222,25.0,0.014583,27.0,1.313354,4.0,0.220185,3.0
16957,Washington,King,Seattle,2013-08-17,78.20833333333333,19.051250000000014,1016.5,1.0416666666666667,214.5,6.495652,23.0,0.016292,21.0,1.7881985,16.0,0.11933300000000001,2.0
16958,Washington,King,Seattle,2013-08-18,60.0,19.446000000000016,1028.875,2.125,184.79166666666666,3.568182,6.0,0.022667,24.0,0.545238,0.0,0.11979000000000001,2.0
16959,Washington,King,Seattle,2013-08-19,62.333333333333336,19.239229166666682,1035.6666666666667,1.0416666666666667,208.125,8.58,25.0,0.023333,29.0,0.6016665,1.0,0.143354,2.0
16960,Washington,King,Seattle,2013-08-20,57.541666666666664,18.657916666666686,1036.4583333333333,0.8333333333333334,216.66666666666666,5.0875,8.0,0.023958,28.0,0.6381985,1.0,0.114848,1.0
16961,Washington,King,Seattle,2013-08-21,57.583333333333336,18.52604166666669,1037.2083333333333,1.7916666666666667,163.79166666666666,10.266667,22.0,0.021708,28.0,0.7979164999999999,1.0,0.1695835,2.0
16962,Washington,King,Seattle,2013-08-22,51.75,18.26666666666669,1036.625,2.7083333333333335,166.54166666666666,22.758333,38.0,0.01425,19.0,2.3391305,9.0,0.2522065,3.0
16963,Washington,King,Seattle,2013-08-23,46.208333333333336,19.874354166666684,1034.8333333333333,1.9166666666666667,316.375,3.254167,6.0,0.014583,23.0,0.3979165,0.0,0.114625,3.0
16964,Washington,King,Seattle,2013-08-24,58.041666666666664,19.543041666666692,1029.6666666666667,1.7916666666666667,234.29166666666666,5.634783,18.0,0.0265,30.0,0.9674245,6.0,0.135975,2.0
16965,Washington,King,Seattle,2013-08-25,60.916666666666664,18.175930555541683,1033.5833333333333,1.875,200.66666666666666,9.590909,22.0,0.018167,23.0,1.006818,3.0,0.1678955,3.0
16966,Washington,King,Seattle,2013-08-26,57.125,16.916895833333353,1034.125,0.5833333333333334,261.0,13.129167,22.0,0.010958,21.0,0.7245345,3.0,0.20825,3.0
16967,Washington,King,Seattle,2013-08-27,72.375,18.238437500000014,1030.125,1.4166666666666667,183.0,13.370833,25.0,0.013583,21.0,0.9083334999999999,3.0,0.1994375,3.0
16968,Washington,King,Seattle,2013-08-28,68.41666666666667,18.66131250000002,1024.7083333333333,1.625,185.83333333333334,17.1875,36.0,0.008583,20.0,1.004969,3.0,0.22332950000000001,3.0
16969,Washington,King,Seattle,2013-08-29,64.375,20.021197916666686,1028.6666666666667,0.6666666666666666,198.91666666666666,8.745455,16.0,0.010333,14.0,0.44166649999999996,1.0,0.187,2.0
16970,Washington,King,Seattle,2013-08-30,73.95833333333333,19.48743750000003,1024.5833333333333,1.125,191.45833333333334,7.022727,14.0,0.023708,31.0,0.5295030000000001,1.0,0.1578405,2.0
16971,Washington,King,Seattle,2013-08-31,70.625,18.214572916666697,1028.6666666666667,2.2083333333333335,138.875,15.173913,34.0,0.012208,21.0,1.0503105,3.0,0.212354,3.0
16972,Washington,King,Seattle,2013-09-01,63.541666666666664,19.003541666666692,1023.375,1.0416666666666667,150.625,11.568182,28.0,0.018667,32.0,0.7607145,1.0,0.205815,3.0
16973,Washington,King,Seattle,2013-09-02,59.391304347826086,20.16422916666669,1021.9166666666666,1.5416666666666667,208.79166666666666,13.133333,25.0,0.01575,25.0,0.6291665,1.0,0.1903125,3.0
16974,Washington,King,Seattle,2013-09-03,73.04166666666667,17.992787500000016,1030.4166666666667,1.1666666666666667,222.66666666666666,18.875,31.0,0.008167,15.0,0.8568325,1.0,0.2310835,3.0
16975,Washington,King,Seattle,2013-09-04,79.75,16.759197916666693,1032.7916666666667,1.1666666666666667,245.125,18.45,33.0,0.008292,14.0,1.1166665,4.0,0.224833,3.0
16976,Washington,King,Seattle,2013-09-05,82.04166666666667,17.438909722208354,1025.2916666666667,0.8333333333333334,258.2916666666667,17.016667,25.0,0.008167,11.0,1.470497,9.0,0.225025,3.0
16977,Washington,King,Seattle,2013-09-06,86.20833333333333,17.02704652779168,1018.4583333333334,1.9583333333333333,197.0,10.475,19.0,0.009292,17.0,0.41666650000000005,0.0,0.204521,2.0
16978,Washington,King,Seattle,2013-09-07,85.75,16.719908333333347,1026.2083333333333,1.5416666666666667,143.70833333333334,12.316667,23.0,0.009708,16.0,2.25,10.0,0.208297,3.0
16979,Washington,King,Seattle,2013-09-08,76.25,17.910385416666685,1026.25,1.3333333333333333,286.125,18.518182,37.0,0.011083,24.0,1.0333335,1.0,0.24022900000000003,3.0
16980,Washington,King,Seattle,2014-04-01,60.666666666666664,9.582916666666689,1008.2083333333334,1.375,119.58333333333333,10.05,19.0,0.02425,30.0,0.3666665,0.0,0.2098335,2.0
16981,Washington,King,Seattle,2014-04-02,67.20833333333333,9.134375000000018,1014.1666666666666,2.625,171.45833333333334,12.229167,31.0,0.028625,37.0,0.31875,1.0,0.211729,3.0
16982,Washington,King,Seattle,2014-04-03,62.416666666666664,9.142916666666688,1015.0833333333334,2.7083333333333335,143.33333333333334,13.2875,22.0,0.025417,31.0,0.24583349999999998,0.0,0.23693750000000002,3.0
16983,Washington,King,Seattle,2014-04-04,75.125,8.540000000000028,1013.7083333333334,3.0416666666666665,152.625,7.483333,21.0,0.033167,39.0,0.1666665,1.0,0.193104,2.0
16984,Washington,King,Seattle,2014-04-05,80.875,8.82208333333336,1015.4166666666666,2.3333333333333335,147.04166666666666,7.804167,20.0,0.029292,33.0,0.3022725,1.0,0.2013335,2.0
16985,Washington,King,Seattle,2014-04-06,80.79166666666667,9.54000000000002,1020.7916666666666,1.25,138.66666666666666,4.269565,8.0,0.027708,34.0,0.1555195,0.0,0.189674,2.0
16986,Washington,King,Seattle,2014-04-07,69.58333333333333,13.117916666666689,1024.5,1.4583333333333333,102.5,9.379167,17.0,0.018792,29.0,0.5583335,3.0,0.206333,3.0
16987,Washington,King,Seattle,2014-04-08,65.875,13.63791666666669,1020.2083333333334,2.5416666666666665,135.41666666666666,6.545833,12.0,0.020917,31.0,0.2020835,0.0,0.182729,2.0
16988,Washington,King,Seattle,2014-04-09,76.875,8.98208333333335,1022.5416666666666,1.2083333333333333,74.08333333333333,6.241667,12.0,0.0335,35.0,0.1166665,0.0,0.194021,2.0
16989,Washington,King,Seattle,2014-04-10,58.708333333333336,9.068750000000023,1024.3333333333333,1.4166666666666667,118.33333333333333,6.504167,10.0,0.032083,34.0,0.175,0.0,0.197521,2.0
16990,Washington,King,Seattle,2014-04-11,64.16666666666667,9.454583333333355,1021.4166666666666,1.1666666666666667,107.5,6.829167,12.0,0.034417,40.0,0.15833350000000002,0.0,0.2015625,2.0
16991,Washington,King,Seattle,2014-04-12,66.20833333333333,10.213333333333358,1018.9166666666666,2.2083333333333335,138.75,5.879167,18.0,0.037042,38.0,0.27197,0.0,0.19747900000000002,2.0
16992,Washington,King,Seattle,2014-04-13,56.791666666666664,11.147916666666688,1023.3333333333334,1.7083333333333333,162.5,13.726087,42.0,0.024333,39.0,0.4136365,1.0,0.22870649999999998,3.0
16993,Washington,King,Seattle,2014-04-14,45.291666666666664,12.588750000000019,1020.7916666666666,0.8333333333333334,63.75,17.804167,37.0,0.030625,40.0,0.7604165,3.0,0.296375,5.0
16994,Washington,King,Seattle,2014-04-15,59.26086956521739,10.916666666666686,1020.75,2.875,165.83333333333334,4.9625,12.0,0.038417,40.0,0.16875,0.0,0.1916875,2.0
16995,Washington,King,Seattle,2014-04-16,78.16666666666667,10.025833333333358,1018.3333333333334,3.5416666666666665,163.95833333333334,12.125,20.0,0.023917,30.0,0.1875,0.0,0.227875,3.0
16996,Washington,King,Seattle,2014-04-17,93.45833333333333,10.147083333333356,1012.4583333333334,2.625,139.58333333333334,9.0625,20.0,0.033792,39.0,0.0791665,0.0,0.201646,3.0
16997,Washington,King,Seattle,2014-04-18,73.95652173913044,8.42541666666669,1015.0416666666666,2.375,125.83333333333333,5.734783,14.0,0.034292,38.0,0.092857,0.0,0.19408350000000002,2.0
16998,Washington,King,Seattle,2014-04-19,68.41666666666667,8.260416666666691,1012.4166666666666,1.4583333333333333,77.08333333333333,7.204167,21.0,0.031708,40.0,0.12453449999999999,1.0,0.20725349999999998,3.0
16999,Washington,King,Seattle,2014-04-20,63.95238095238095,9.764368055541693,1022.75,2.875,159.625,8.031818,34.0,0.035857,44.0,0.26458349999999997,1.0,0.1942145,2.0
17000,Washington,King,Seattle,2014-04-25,67.625,8.825833333333355,1012.0833333333334,2.0833333333333335,163.75,10.9625,26.0,0.031391,38.0,0.4083335,0.0,0.211104,3.0
17001,Washington,King,Seattle,2015-04-24,87.66666666666667,8.354666666666688,1021.9166666666666,3.6666666666666665,212.0,8.56,13.0,0.033042,35.0,0.29583349999999997,0.0,0.1939285,2.0
17002,Washington,King,Seattle,2015-04-25,83.70833333333333,8.587520833333352,1026.0416666666667,1.5,229.75,8.620833,24.0,0.028958,36.0,0.45551949999999997,1.0,0.19575,2.0
